文献序号,DOI,收集,审核,ID,聚醇smiles,聚醇smiles,聚醇分子量（g/mol）,二异氰酸酯smiles,扩链剂1smiles,扩链剂1smilesappend,扩链剂2smiles,扩链剂2smilesappend,prepolymer,polymer-unit,聚醇投料摩尔比,异氰酸酯投料摩尔比,扩链剂1投料摩尔比,扩链剂2投料摩尔比
28.00 ,10.1007/s10904-020-01697-1,齐新科,,SPU00288,PBC,[Re]CCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCC[Re])=O)=O)=O)=O)=O)=O,1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC4(C)CC(NC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC6(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.56,0.37,0.07,0
28.00 ,10.1007/s10904-020-01697-1,齐新科,,SPU00289,PBC,[Re]CCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCC[Re])=O)=O)=O)=O)=O)=O,1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC4(C)CC(NC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC6(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.56,0.37,0.07,0
28.00 ,10.1007/s10904-020-01697-1,齐新科,,SPU00290,PBC,[Re]CCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCC[Re])=O)=O)=O)=O)=O)=O,1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC4(C)CC(NC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC6(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.56,0.37,0.07,0
28.00 ,10.1007/s10904-020-01697-1,齐新科,,SPU00291,PBC,[Re]CCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCC[Re])=O)=O)=O)=O)=O)=O,1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC4(C)CC(NC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC6(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.56,0.37,0.07,0
28.00 ,10.1007/s10904-020-01697-1,齐新科,,SPU00292,PBC,[Re]CCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCC[Re])=O)=O)=O)=O)=O)=O,1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],0CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC0,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC4(C)CC(NC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC6(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.56,0.37,0.07,0
28.00 ,10.1007/s10904-020-01697-1,齐新科,,SPU00293,PBC,[Re]CCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCCOC(OCCCCCC[Re])=O)=O)=O)=O)=O)=O,1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCO,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCO,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC2(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC4(C)CC(NC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC6(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.56,0.37,0.07,0
29.00 ,NAN,齐新科,,SPU00294,PEA,[Re]C(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OCOC(CCCCC(OC[Re])=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,2000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCCC[Re],OCCCCO,[Re]CCCC[Re],OCCCCO,,,0.22500 ,0.50000 ,0.27500 ,0.00000 
29.00 ,NAN,齐新科,,SPU00295,PBA,[Re]C(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCC[Re])=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,2000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCCC[Re],OCCCCO,[Re]CCCC[Re],OCCCCO,,,0.22500 ,0.50000 ,0.27500 ,0.00000 
29.00 ,NAN,齐新科,,SPU00296,PBA,[Re]C(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCC[Re])=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,3000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCCC[Re],OCCCCO,[Re]CCCC[Re],OCCCCO,,,0.15640 ,0.50000 ,0.34360 ,0.00000 
29.00 ,NAN,齐新科,,SPU00297,PBA,[Re]C(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCC[Re])=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,3000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCCC[Re],OCCCCO,[Re]CCCC[Re],OCCCCO,,,0.15640 ,0.50000 ,0.34360 ,0.00000 
29.00 ,NAN,齐新科,,SPU00298,PBA,[Re]C(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCC[Re])=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,2000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCCC[Re],OCCCCO,[Re]CCCC[Re],OCCCCO,,,0.12000 ,0.50000 ,0.38000 ,0.00000 
29.00 ,NAN,齐新科,,SPU00299,PBA,[Re]C(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCCOC(CCCCC(OCCC[Re])=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O,2000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCCC[Re],OCCCCO,[Re]CCCC[Re],OCCCCO,,,0.12000 ,0.50000 ,0.38000 ,0.00000 
30.00 ,NAN,齐新科,,SPU00300,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],1000,CC1=C(N=C=O)C=CC(N=C=O)=C1,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,,,0.33000 ,0.50000 ,0.17000 ,0.00000 
30.00 ,NAN,齐新科,,SPU00301,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],1000,CC1=C(N=C=O)C=CC(N=C=O)=C1,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,,,0.28571 ,0.57143 ,0.14286 ,0.00000 
30.00 ,NAN,齐新科,,SPU00302,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],1000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,,,0.33000 ,0.50000 ,0.17000 ,0.00000 
30.00 ,NAN,齐新科,,SPU00303,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],1000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,,,0.28571 ,0.57143 ,0.14286 ,0.00000 
30.00 ,NAN,齐新科,,SPU00304,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],1000,O=C=NCCCCCCN=C=O,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,,,0.33000 ,0.50000 ,0.17000 ,0.00000 
30.00 ,NAN,齐新科,,SPU00305,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],1000,O=C=NCCCCCCN=C=O,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,,,0.28571 ,0.57143 ,0.14286 ,0.00000 
31.00 ,NAN,段佳倩,,SPU00306,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],1000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,,,0.33000 ,0.33000 ,0.33000 ,0.00000 
31.00 ,NAN,段佳倩,,SPU00307,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],2000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Rn]C1=CC=C(CC2=CC(Cl)=C([Rn])C=C2)C=C1Cl,NC1=CC=C(CC2=CC(Cl)=C(N)C=C2)C=C1Cl,[Re]CCOC1=CC=C(OCC[Re])C=C1,OCCOC1=CC=C(C=C1)OCCO,,,0.33000 ,0.33000 ,0.33000 ,0.00000 
31.00 ,NAN,段佳倩,,SPU00308,PTMG,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],2000,O=C=NC1=CC=C(CC2=CC=C(N=C=O)C=C2)C=C1,[Re]CCOC1=CC=C(OCC[Re])C=C1,OCCOC1=CC=C(C=C1)OCCO,[Re]CCOC1=CC=CC(OCC[Re])=C1,OCCOC1=CC=CC(OCCO)=C1,,,0.33000 ,0.33000 ,0.33000 ,0.00000 
