DOI,NAME,ID,Mg (wt%»òÕßat %),Al,Zn,Y,Zr,Sm,Mn,Gd,Ca,In,Bi,Li,Sn,Ce,Ga,Si,Ba,Nd,Pb,La,Ag,Er,Ge,Cd,Cu,Pr,Sr,Th,µÚ¶þÏà,ÔþÖÆÎÂ¶È ¡æ,ÔþÖÆ×ÜÑ¹ÏÂÁ¿%,¼·Ñ¹ÎÂ¶È ¡æ,¼·Ñ¹±È,¼·Ñ¹ËÙ¶È(µ¥Î»),¾ùÖÊÎÂ¶È ¡æ,¾ùÖÊÊ±¼ä h,ÍË»ðÎÂ¶È ¡æ,ÍË»ðÊ±¼ä h,¹ÌÈÜÎÂ¶È ¡æ,¹ÌÈÜÊ±¼ä h,Ê±Ð§ÎÂ¶È¡æ,Ê±Ð§Ê±¼ä h,´ã»ð ¡æ,¾§Á£³ß´ç (¦Ìm),ÎöÇâËÙÂÊ£¨mL cm?2 h?1£©,Ä¿±êµÄ¼Ó¹¤·½Ê½,Ä¿±êµÄ²âÊÔÌõ¼þ 1,·ÅµçÊ±¼ä£¨h£©,Òõ¼«´ß»¯¼Á,Ä¿±ê1£¨µçÑ¹/ V£©,Ä¿±ê2£¨ÀûÓÃÂÊ/%£©,Ä¿±ê3£¨±ÈÈÝÁ¿mAh g-1£©,Ä¿±ê4£¨±ÈÄÜÁ¿ mWh g-1£©,¼ÆËã±ÈÄÜÁ¿,Í³¼Æ,Ð£¶Ô
,recast Mg,MAB00680,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,ÖýÌ¬,1 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.45*,22.5*,500*,720*,,ÁèÄþ,ËÎæ©æ©
,recast Mg,MAB00681,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,ÖýÌ¬,2 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.37*,32*,700*,980*,,ÁèÄþ,ËÎæ©æ©
,recast Mg,MAB00682,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,ÖýÌ¬,5 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.24*,33*,720*,940*,,ÁèÄþ,ËÎæ©æ©
,recast Mg,MAB00683,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,ÖýÌ¬,10 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,0.97*,52.5*,1150*,1180*,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn,MAB00684,97.624,0,2.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg7Zn3,,,,,,330,90,,,,,,,,371,,¹ÌÈÜ´¦Àí,1 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.47*,42*,910*,1350*,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn,MAB00685,97.624,0,2.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg7Zn3,,,,,,330,90,,,,,,,,371,,¹ÌÈÜ´¦Àí,2 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.4*,47.5*,1030*,1450*,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn,MAB00686,97.624,0,2.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg7Zn3,,,,,,330,90,,,,,,,,371,,¹ÌÈÜ´¦Àí,5 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.28*,51*,1120*,1440*,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn,MAB00687,97.624,0,2.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg7Zn3,,,,,,330,90,,,,,,,,371,,¹ÌÈÜ´¦Àí,10 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.03*,56*,1210*,1250*,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn-3Sn,MAB00688,94.688,0,2.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143,0,0,0,0,0,0,0,Mg2Sn¡¢Mg4Zn7,,,,,,330,90,,,,,,,,203,,¹ÌÈÜ´¦Àí,1 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.44*,49*,1080*,1540*,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn-3Sn,MAB00689,94.688,0,2.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143,0,0,0,0,0,0,0,Mg2Sn¡¢Mg4Zn7,,,,,,330,90,,,,,,,,203,,¹ÌÈÜ´¦Àí,2 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.39*,52.5*,1120*,1560*,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn-3Sn,MAB00690,94.688,0,2.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143,0,0,0,0,0,0,0,Mg2Sn¡¢Mg4Zn7,,,,,,330,90,,,,,,,,203,,¹ÌÈÜ´¦Àí,5 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.255*,58*,1280*,1599,,ÁèÄþ,ËÎæ©æ©
,Mg?2Zn-3Sn,MAB00691,94.688,0,2.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143,0,0,0,0,0,0,0,Mg2Sn¡¢Mg4Zn7,,,,,,330,90,,,,,,,,203,,¹ÌÈÜ´¦Àí,10 mA cm-2,20,0.3mg¡¤cm?2 40%²¬·Û,1.06*,60.35,1291,1340*,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al,MAB00692,93.94,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,730,0.25,,,,,,,,115.21,,ÖýÌ¬,0.5 mA cm-2,10,C/MnO2,1.495,2*,50.813,75.965,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al,MAB00693,93.94,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,730,0.25,,,,,,,,115.21,,ÖýÌ¬,1 mA cm-2,10,C/MnO2,1.357,4*,81.103,110.056,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al,MAB00694,93.94,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,730,0.25,,,,,,,,115.21,,ÖýÌ¬,2 mA cm-2,10,C/MnO2,1.326,6*,143.164,189.835,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al,MAB00695,93.94,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,730,0.25,,,,,,,,115.21,,ÖýÌ¬,5 mA cm-2,10,C/MnO2,1.29,17*,370.92,478.487,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al,MAB00696,93.94,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,730,0.25,,,,,,,,115.21,,ÖýÌ¬,10 mA cm-2,10,C/MnO2,1.206,20.5*,457.038,551.188,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al,MAB00697,93.94,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,730,0.25,,,,,,,,115.21,,ÖýÌ¬,15 mA cm-2,10,C/MnO2,1.186,26*,597.371,708.482,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al,MAB00698,93.94,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,730,0.25,,,,,,,,115.21,,ÖýÌ¬,20 mA cm-2,10,C/MnO2,1.126,31*,696.62,784.394,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.4Ba,MAB00699,93.14,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,81.77,,ÖýÌ¬,0.5 mA cm-2,10,C/MnO2,1.364,2*,46.425,63.323,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.4Ba,MAB00700,93.14,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,81.77,,ÖýÌ¬,1 mA cm-2,10,C/MnO2,1.391,9*,189.394,263.447,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.4Ba,MAB00701,93.14,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,81.77,,ÖýÌ¬,2 mA cm-2,10,C/MnO2,1.34,22*,480.77,644.232,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.4Ba,MAB00702,93.14,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,81.77,,ÖýÌ¬,5 mA cm-2,10,C/MnO2,1.283,20*,448.431,575.336,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.4Ba,MAB00703,93.14,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,81.77,,ÖýÌ¬,10 mA cm-2,10,C/MnO2,1.251,27.5*,608.643,761.412,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.4Ba,MAB00704,93.14,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,81.77,,ÖýÌ¬,15 mA cm-2,10,C/MnO2,1.233,36*,815.661,1005.71,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.4Ba,MAB00705,93.14,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,81.77,,ÖýÌ¬,20 mA cm-2,10,C/MnO2,1.152,40*,893.655,1029.491,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.7Ba,MAB00706,93.22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,91.32,,ÖýÌ¬,0.5 mA cm-2,10,C/MnO2,1.389,3*,67.17,93.299,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.7Ba,MAB00707,93.22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,91.32,,ÖýÌ¬,1 mA cm-2,10,C/MnO2,1.389,6*,99.428,138.105,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.7Ba,MAB00708,93.22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,91.32,,ÖýÌ¬,2 mA cm-2,10,C/MnO2,1.494,14*,199.404,297.91,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.7Ba,MAB00709,93.22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,91.32,,ÖýÌ¬,5 mA cm-2,10,C/MnO2,1.337,25*,553.712,740.31,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.7Ba,MAB00710,93.22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,91.32,,ÖýÌ¬,10 mA cm-2,10,C/MnO2,1.265,24*,528.541,668.604,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.7Ba,MAB00711,93.22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,91.32,,ÖýÌ¬,15 mA cm-2,10,C/MnO2,1.223,31*,683.061,835.382,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-0.7Ba,MAB00712,93.22,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al13Ba7,,,,,,730,0.25,,,,,,,,91.32,,ÖýÌ¬,20 mA cm-2,10,C/MnO2,1.158,34*,770.119,891.798,,ÁèÄþ,ËÎæ©æ©
,AZ80,MAB00713,90.7,8.09,0.94,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.34,,¼·Ñ¹,2.5 mA cm-2,10,C/MnO2,1.42*,45*,1030*,1450*,,ËÎæ©æ©,ÁèÄþ
,AZ80,MAB00714,90.7,8.09,0.94,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.34,,¼·Ñ¹,5 mA cm-2,10,C/MnO2,1.37*,47.5*,1080*,1430*,,ËÎæ©æ©,ÁèÄþ
,AZ80,MAB00715,90.7,8.09,0.94,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.34,,¼·Ñ¹,10 mA cm-2,10,C/MnO2,1.268,48.55,1109,1405,,ËÎæ©æ©,ÁèÄþ
,AZ80,MAB00716,90.7,8.09,0.94,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.34,,¼·Ñ¹,20 mA cm-2,10,C/MnO2,1.15*,52*,1150*,1320*,,ËÎæ©æ©,ÁèÄþ
,AZ80,MAB00717,90.7,8.09,0.94,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.34,,¼·Ñ¹,40 mA cm-2,10,C/MnO2,0.95*,54*,1240*,1190*,,ËÎæ©æ©,ÁèÄþ
,AZ80,MAB00718,90.7,8.09,0.94,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.34,,¼·Ñ¹,80 mA cm-2,10,C/MnO2,0.57*,58*,1330*,700*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y,MAB00719,90.61,8.09,0.98,0.21,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.84,,¼·Ñ¹,2.5 mA cm-2,10,C/MnO2,1.44*,48*,1100*,1580*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y,MAB00720,90.61,8.09,0.98,0.21,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.84,,¼·Ñ¹,5 mA cm-2,10,C/MnO2,1.39*,54*,1220*,1671,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y,MAB00721,90.61,8.09,0.98,0.21,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.84,,¼·Ñ¹,10 mA cm-2,10,C/MnO2,1.306,55.03,1255,1640,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y,MAB00722,90.61,8.09,0.98,0.21,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.84,,¼·Ñ¹,20 mA cm-2,10,C/MnO2,1.18*,57.5*,1300*,1520*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y,MAB00723,90.61,8.09,0.98,0.21,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.84,,¼·Ñ¹,40 mA cm-2,10,C/MnO2,1.02*,63.5*,1450*,1450*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y,MAB00724,90.61,8.09,0.98,0.21,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,17.84,,¼·Ñ¹,80 mA cm-2,10,C/MnO2,0.61*,67,1524,900*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y+0.15Ca,MAB00725,90.5,8.03,0.94,0.2,0,0,0.18,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,14.37,,¼·Ñ¹,2.5 mA cm-2,10,C/MnO2,1.46*,42*,970*,1400*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y+0.15Ca,MAB00726,90.5,8.03,0.94,0.2,0,0,0.18,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,14.37,,¼·Ñ¹,5 mA cm-2,10,C/MnO2,1.41*,47.5*,1080*,1500*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y+0.15Ca,MAB00727,90.5,8.03,0.94,0.2,0,0,0.18,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,14.37,,¼·Ñ¹,10 mA cm-2,10,C/MnO2,1.337,51.06,1165,1557,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y+0.15Ca,MAB00728,90.5,8.03,0.94,0.2,0,0,0.18,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,14.37,,¼·Ñ¹,20 mA cm-2,10,C/MnO2,1.21*,54*,1210*,1430*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y+0.15Ca,MAB00729,90.5,8.03,0.94,0.2,0,0,0.18,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,14.37,,¼·Ñ¹,40 mA cm-2,10,C/MnO2,1.06*,57*,1300*,1390*,,ËÎæ©æ©,ÁèÄþ
,AZ80+0.2Y+0.15Ca,MAB00730,90.5,8.03,0.94,0.2,0,0,0.18,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,32:01:00,0.3m ms?1,420,8,,,,,,,,14.37,,¼·Ñ¹,80 mA cm-2,10,C/MnO2,0.66*,60*,1370*,850*,,ËÎæ©æ©,ÁèÄþ
,Mg-6Al-1Sn-0.2Ce-0.2 Y (H),MAB00731,92.6,6,0,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,400,24,,,,,,,,338.88,0.47*,¾ùÖÊ,1 mA cm-2,10,C/MnO2,1.534,53.83,1199.6,1840.1864,,ËÎæ©æ©,ÁèÄþ
,Mg-6Al-1Sn-0.2Ce-0.2 Y (H),MAB00732,92.6,6,0,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,400,24,,,,,,,,338.88,1.87*,¾ùÖÊ,5 mA cm-2,10,C/MnO2,1.362,54.01,1203.6,1639.3032,,ËÎæ©æ©,ÁèÄþ
,Mg-6Al-1Sn-0.2Ce-0.2 Y (H),MAB00733,92.6,6,0,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,400,24,,,,,,,,338.88,3*,¾ùÖÊ,10 mA cm-2,10,C/MnO2,1.253,59.02,1315.3,1648.0709,,ËÎæ©æ©,ÁèÄþ
,Mg-6Al-1Sn-0.2Ce-0.2 Y (FSP),MAB00734,92.6,6,0,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,400,24,,,,,,,,17.04,0.4*,Ä¦²Á½Á°è,1 mA cm-2,10,C/MnO2,1.575,56.11,1250.4,1969.38,,ËÎæ©æ©,ÁèÄþ
,Mg-6Al-1Sn-0.2Ce-0.2 Y (FSP),MAB00735,92.6,6,0,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,400,24,,,,,,,,17.04,1.47*,Ä¦²Á½Á°è,5 mA cm-2,10,C/MnO2,1.386,58.07,1294.1,1793.6226,,ËÎæ©æ©,ÁèÄþ
,Mg-6Al-1Sn-0.2Ce-0.2 Y (FSP),MAB00736,92.6,6,0,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,400,24,,,,,,,,17.04,2.73*,Ä¦²Á½Á°è,10 mA cm-2,10,C/MnO2,1.284,61.45,1369.4,1758.3096,,ËÎæ©æ©,ÁèÄþ
,AZ31,MAB00737,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,,,,,,,,,0.29*,¼·Ñ¹,1 mA cm-2,10,C/MnO2,1.42,59.01,1307,1855.94,,ËÎæ©æ©,ÁèÄþ
,AZ31,MAB00738,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,,,,,,,,,1.1*,¼·Ñ¹,5 mA cm-2,10,C/MnO2,1.272,60.55,1341.1,1705.8792,,ËÎæ©æ©,ÁèÄþ
,AZ31,MAB00739,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,,,,,,,,,2.13*,¼·Ñ¹,10 mA cm-2,10,C/MnO2,1.202,63.75,1420.7,1707.6814,,ËÎæ©æ©,ÁèÄþ
,Pure Mg,MAB00740,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,1 mA cm-2,12,Äø»ùµç¼«,0.64*,15*,265.625,170*,,ËÎæ©æ©,ÁèÄþ
,Pure Mg,MAB00741,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,5  mA cm-2,6,Äø»ùµç¼«,0.53*,37.5*,660.3773585,350*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C1Al,MAB00742,99.19,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,1 mA cm-2,12,Äø»ùµç¼«,0.62*,27.5*,483.8709677,300*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C1Al,MAB00743,99.19,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,5  mA cm-2,6,Äø»ùµç¼«,0.48*,42.5*,781.25,375*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C2Al,MAB00744,98.33,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,1 mA cm-2,12,Äø»ùµç¼«,0.67*,19*,298.5074627,200*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C2Al,MAB00745,98.33,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,5  mA cm-2,6,Äø»ùµç¼«,0.57*,36*,570.1754386,325*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C3Al,MAB00746,97.63,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,1 mA cm-2,12,Äø»ùµç¼«,0.69*,21*,326.0869565,225*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C3Al,MAB00747,97.63,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,5  mA cm-2,6,Äø»ùµç¼«,0.57*,37*,631.5789474,360*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C6Al,MAB00748,95.01,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,1 mA cm-2,12,Äø»ùµç¼«,0.68*,22*,367.6470588,250*,,ËÎæ©æ©,ÁèÄþ
,Mg¨C6Al,MAB00749,95.01,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,,,,,420,8,420,5,,,,,,,,ÔþÖÆ,5  mA cm-2,6,Äø»ùµç¼«,0.57*,38*,730,365*,,ËÎæ©æ©,ÁèÄþ
,Mg-1Sn,MAB00750,98.92,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg2Sn,,,,,,,,,,,,,,,,,ÖýÌ¬,1 mA cm-2,20,40%ÄÉÃ×²¬¿ÅÁ£,1.47*,31*,665*,980*,,ÁèÄþ,ËÎæ©æ©
