ID,Name,Mg,Al,Zn,Y,Zr,Ca,Mn,Li,Sn,Nd,Gd,La,Si,Sm,Ce,Er,Cu,Dy,Sr,Sc,Co,Yb,Te,Bi,Sb,Ho,Be,Rm,¦ÄRm,W,W,I2,¦ÄI2,Rc,¦ÄRc,ab XP,¦Äab XP,AW,¦ÄAW,AN,¦ÄAN,Tb,¦ÄTb,Eea,¦ÄEea,I1,¦ÄI1,XP,¦ÄXP,Hf,¦ÄHf,Cm,¦ÄCm,fp,fd,VEC,¦ÄVEC,K,¦ÄK,Tm,¦ÄTm,Vm,Sf,density,Hmix,1/¦¸,XRD,µÚ¶þÏà,¾§Á£³ß´ç£¨¦Ìm£©,ÔþÖÆÖÖÀà,ÔþÖÆÎÂ¶È¡æ,ÔþÖÆ´ÎÊý,ÔþÖÆ×ÜÑ¹ÏÂÁ¿ %,¼·Ñ¹ÎÂ¶È¡æ,¼·Ñ¹±È,¼·Ñ¹ËÙ¶È,À­ÉìËÙÂÊ,Ó¦±äËÙÂÊ,¾ùÔÈ»¯ÎÂ¶È¡æ,¾ùÔÈ»¯Ê±¼äh,ÍË»ðÎÂ¶È¡æ,ÍË»ðÊ±¼äh,¹ÌÈÜÎÂ¶È¡æ,¹ÌÈÜÊ±¼äh,Ê±Ð§ÎÂ¶È¡æ,Ê±Ð§Ê±¼äh,´ã»ð¡æ,ÊÇ·ñË®´ã,Ó²¶È ¼Ó¹¤·½Ê½,Ó²¶È,YS¼Ó¹¤·½Ê½,YS²âÊÔÎÂ¶È,Çü·þÇ¿¶È£¨YS£©MPa,UST¼Ó¹¤·½Ê½,UST²âÊÔÎÂ¶È,¿¹À­Ç¿¶È£¨UTS£©MPa,Éì³¤ÂÊ¼Ó¹¤·½Ê½,Éì³¤ÂÊ²âÊÔÎÂ¶È,Éì³¤ÂÊ(Elong)%
MM00751,Mg-5Sn-4Zn-1.5Si,89.5,,4,0,0,0,0,0,5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159169299,0.036557115,3.694324683,0.047097349,15.09597883,0.026390548,0.140257907,0.030052436,3.781379848,0.041492234,26.04791127,0.423739579,12.73158474,0.355854533,1401.852894,0.188304746,-0.361765823,0.723909918,7.677568932,0.029771476,1.330757735,0.078415949,9.237183088,0.527386326,24.83251322,0.026055533,0.022527643,0.072138444,2.209129662,0.581360707,186.9785154,0.085771926,925.5191838,0.112695263,0.016950534,0.009980542,1873281.277,-2.033183239,0.001229436,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,150,155.06,ÖýÌ¬,150,14.952
MM00752,Mg-5Sn-4Zn-2.5Si,88.5,,4,0,0,0,0,0,5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15875185,0.045248022,3.705427066,0.055692535,15.10823402,0.027550718,0.139978193,0.036187809,3.790899006,0.048374454,26.08553783,0.423441713,12.75121766,0.355639376,1418.72042,0.221352409,-0.345131393,0.901150582,7.682305008,0.030351933,1.33626768,0.088165686,9.623413861,0.650592094,24.78527714,0.032609898,0.030706583,0.071630527,2.228007888,0.581886248,186.6026281,0.088062675,932.6186898,0.136609466,0.016850191,0.010318701,1878424.302,-2.949187846,0.001510204,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,150,157.193,ÖýÌ¬,150,9.7442
MM00753,Mg-6Zn-0.7Zr-0.5Sn,92.8,,6,0,0.7,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159620386,0.019515894,3.676382464,0.027273819,15.09994082,0.029884454,0.140619772,0.02311914,3.76675565,0.028511579,25.49848933,0.294498556,12.51680108,0.25763867,1366.835588,0.115163382,-0.401440035,0.171214934,7.684599236,0.034944678,1.318693311,0.042112983,8.690650125,0.067259933,24.8864332,0.004758407,0.000958886,0.106209414,2.240063832,0.67621588,187.9031284,0.071614642,919.6656512,0.070966271,0.017050903,0.009449793,1837924.797,-0.362004474,0.000354667,¦Á-Mg£¬Mg2Sn£¬MgZn,,69,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,25,242,ÖýÌ¬,25,17
MM00754,Mg-6Zn-0.7Zr-1Sn,92.3,,6,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159620426,0.019561634,3.677195242,0.02797651,15.09977595,0.02996297,0.140616022,0.023170373,3.767419004,0.028939573,25.6053029,0.317223456,12.55994825,0.275287355,1368.482319,0.120807781,-0.399815404,0.212400311,7.684435228,0.035046877,1.31943074,0.045090849,8.68877754,0.067716964,24.88892526,0.005598534,0.001923089,0.106503961,2.243226426,0.677119709,187.7616914,0.074858864,919.2001746,0.072673872,0.017051003,0.009452541,1845361.966,-0.401123222,0.000372623,¦Á-Mg£¬Mg2Sn£¬MgZn,,85,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,25,241,ÖýÌ¬,25,15.6
MM00755,Mg-6Zn-0.7Zr-2Sn,91.3,,6,0,0.7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159620507,0.019653947,3.6788414,0.029341312,15.09944204,0.030121362,0.140608427,0.023273713,3.768762526,0.029783498,25.82163739,0.357728984,12.64733624,0.30718805,1371.81752,0.131390996,-0.396524962,0.278933192,7.684103054,0.035252944,1.32092429,0.050551367,8.684984907,0.068632391,24.89397254,0.006992449,0.003867631,0.107097984,2.249631774,0.678918096,187.4752324,0.081038081,918.257423,0.076014543,0.017051208,0.009458116,1860418.344,-0.48006548,0.000407679,¦Á-Mg£¬Mg2Sn£¬MgZn,,86,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,25,225,ÖýÌ¬,25,14
MM00756,Mg-6Zn-0.7Zr-3Sn,90.3,,6,0,0.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15962059,0.019747391,3.680515612,0.030658098,15.09910243,0.030281601,0.140600703,0.02337824,3.770128945,0.030612513,26.04165857,0.393308462,12.73621345,0.33561491,1375.209558,0.14120689,-0.393178447,0.334705392,7.683765219,0.035461277,1.322443292,0.055511767,8.681127641,0.069549841,24.89910585,0.008163657,0.005833985,0.107698671,2.256146279,0.680703709,187.1838917,0.086879975,917.2986055,0.079267345,0.017051416,0.009463797,1875722.435,-0.559959225,0.000440553,¦Á-Mg£¬Mg2Sn£¬MgZn,,83,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,25,223,ÖýÌ¬,25,12.8
MM00757,Mg-5Sn-0.5Zn,94.27,,0.56,0,0,0,0,0,5.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160076052,0.006133476,3.669000195,0.02121617,15.03743878,0.009517399,0.140936551,0.006451537,3.757587798,0.017541316,25.43508816,0.394404577,12.45807994,0.325191234,1379.267216,0.114653017,-0.383769831,0.412189275,7.646480419,0.011448639,1.317905541,0.052823377,8.678319869,0.021667019,24.89503314,0.00946857,0.010786077,0.010662215,2.043836808,0.24952424,188.4916909,0.070214703,918.0395911,0.048910542,0.01718038,0.0094531,1817007.872,-0.425881655,0.000732666,Mg£¬Mg2Sn,,75,,,,,,,,,,,,,,480,24,,,1,,,,ÖýÔì,#N/A,98,ÖýÔì,#N/A,164,,,
MM00758,Mg-5Sn-0.5Zn,94.27,,0.56,0,0,0,0,0,5.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160076052,0.006133476,3.669000195,0.02121617,15.03743878,0.009517399,0.140936551,0.006451537,3.757587798,0.017541316,25.43508816,0.394404577,12.45807994,0.325191234,1379.267216,0.114653017,-0.383769831,0.412189275,7.646480419,0.011448639,1.317905541,0.052823377,8.678319869,0.021667019,24.89503314,0.00946857,0.010786077,0.010662215,2.043836808,0.24952424,188.4916909,0.070214703,918.0395911,0.048910542,0.01718038,0.0094531,1817007.872,-0.425881655,0.000732666,Mg£¬Mg2Sn,,,,,,,,,,,,,,,,480,24,250,12,1,,,,ÖýÔì,#N/A,130.4,ÖýÔì,#N/A,180,ÖýÔì,#N/A,7
MM00759,Mg-5Sn-0.5Zn,94.27,,0.56,0,0,0,0,0,5.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160076052,0.006133476,3.669000195,0.02121617,15.03743878,0.009517399,0.140936551,0.006451537,3.757587798,0.017541316,25.43508816,0.394404577,12.45807994,0.325191234,1379.267216,0.114653017,-0.383769831,0.412189275,7.646480419,0.011448639,1.317905541,0.052823377,8.678319869,0.021667019,24.89503314,0.00946857,0.010786077,0.010662215,2.043836808,0.24952424,188.4916909,0.070214703,918.0395911,0.048910542,0.01718038,0.0094531,1817007.872,-0.425881655,0.000732666,Mg£¬Mg2Sn,,,,,,,,,,,,,,,,480,24,250+70,12+18,1,,#N/A,63.5 HV ( 25 g),ÖýÔì,#N/A,154,ÖýÔì,#N/A,224.1,ÖýÔì,#N/A,7
MM00760,Mg-5Sn-1Zn,94.03,,1.02,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160038321,0.00819682,3.669871625,0.022114992,15.04285685,0.012571306,0.140903257,0.00859784,3.758623122,0.018973278,25.47088896,0.392608709,12.47512213,0.324605087,1378.331632,0.112814548,-0.384735922,0.404396017,7.649738579,0.014959963,1.318254667,0.052984226,8.676579894,0.022285278,24.89521093,0.009350059,0.01030667,0.019280831,2.060979225,0.320434233,188.4154655,0.070739052,917.7938857,0.049196597,0.017169693,0.009453735,1820809.901,-0.439255768,0.000679432,Mg£¬MgZn£¬Mg2Sn,,8.1,,,,,250,50,33.3,,1¡Á10?3s?1,420,24,,,,,,,,,,,¸ßËÙ¼·Ñ¹,#N/A,154,¸ßËÙ¼·Ñ¹,#N/A,242,¸ßËÙ¼·Ñ¹,#N/A,18.5
MM00761,Mg-5Sn-2Zn,93.07,,1.95,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159962933,0.011295092,3.672313307,0.02450757,15.0535579,0.017196308,0.140833226,0.011828956,3.761266507,0.022040481,25.63425657,0.40347602,12.5462656,0.335398738,1377.860635,0.113877678,-0.38526934,0.407710519,7.65611682,0.020335443,1.31958948,0.055353236,8.671396973,0.024243478,24.89771581,0.009508007,0.010251675,0.036442865,2.097963437,0.425791624,188.1420896,0.074545752,916.8920737,0.051693664,0.017148416,0.00945738,1834773.761,-0.499764037,0.000628976,Mg£¬MgZn£¬Mg2Sn,,7.6,,,,,250,50,33.3,,1¡Á10?3s?1,420,24,,,,,,,,,,,¸ßËÙ¼·Ñ¹,#N/A,156,¸ßËÙ¼·Ñ¹,#N/A,258,¸ßËÙ¼·Ñ¹,#N/A,23.3
MM00762,Mg-5Sn-4Zn,91.07,,3.96,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159796531,0.016106585,3.677574731,0.028923452,15.07720106,0.024370602,0.140679289,0.016852764,3.766996147,0.027474062,25.97806532,0.422872756,12.69651806,0.355023127,1376.565324,0.115336626,-0.386702165,0.411462111,7.670219565,0.028706839,1.32241929,0.059829227,8.660268738,0.027935581,24.90285177,0.009775004,0.009982262,0.07220714,2.17909883,0.57772755,187.5608059,0.081852829,914.976636,0.056472863,0.017101437,0.009465016,1864555.982,-0.625493249,0.000584168,Mg£¬MgZn£¬Mg2Sn,,7.3,,,,,250,50,33.3,,1¡Á10?3s?1,420,24,,,,,,,,,,,¸ßËÙ¼·Ñ¹,#N/A,156,¸ßËÙ¼·Ñ¹,#N/A,284,¸ßËÙ¼·Ñ¹,#N/A,25.3
MM00763,Mg-5Sn-1Zn,94.03,,1.02,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160038321,0.00819682,3.669871625,0.022114992,15.04285685,0.012571306,0.140903257,0.00859784,3.758623122,0.018973278,25.47088896,0.392608709,12.47512213,0.324605087,1378.331632,0.112814548,-0.384735922,0.404396017,7.649738579,0.014959963,1.318254667,0.052984226,8.676579894,0.022285278,24.89521093,0.009350059,0.01030667,0.019280831,2.060979225,0.320434233,188.4154655,0.070739052,917.7938857,0.049196597,0.017169693,0.009453735,1820809.901,-0.439255768,0.000679432,Mg£¬MgZn£¬Mg2Sn,,16.1,,,,,250,50,166.7,,1¡Á10?3s?1,420,24,,,,,,,,,,,¸ßËÙ¼·Ñ¹,#N/A,130,¸ßËÙ¼·Ñ¹,#N/A,230,¸ßËÙ¼·Ñ¹,#N/A,15
MM00764,Mg-5Sn-2Zn,93.07,,1.95,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159962933,0.011295092,3.672313307,0.02450757,15.0535579,0.017196308,0.140833226,0.011828956,3.761266507,0.022040481,25.63425657,0.40347602,12.5462656,0.335398738,1377.860635,0.113877678,-0.38526934,0.407710519,7.65611682,0.020335443,1.31958948,0.055353236,8.671396973,0.024243478,24.89771581,0.009508007,0.010251675,0.036442865,2.097963437,0.425791624,188.1420896,0.074545752,916.8920737,0.051693664,0.017148416,0.00945738,1834773.761,-0.499764037,0.000628976,Mg£¬MgZn£¬Mg2Sn,,15.8,,,,,250,50,166.7,,1¡Á10?3s?1,420,24,,,,,,,,,,,¸ßËÙ¼·Ñ¹,#N/A,132,¸ßËÙ¼·Ñ¹,#N/A,235,¸ßËÙ¼·Ñ¹,#N/A,15.3
MM00765,Mg-5Sn-4Zn,91.07,,3.96,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159796531,0.016106585,3.677574731,0.028923452,15.07720106,0.024370602,0.140679289,0.016852764,3.766996147,0.027474062,25.97806532,0.422872756,12.69651806,0.355023127,1376.565324,0.115336626,-0.386702165,0.411462111,7.670219565,0.028706839,1.32241929,0.059829227,8.660268738,0.027935581,24.90285177,0.009775004,0.009982262,0.07220714,2.17909883,0.57772755,187.5608059,0.081852829,914.976636,0.056472863,0.017101437,0.009465016,1864555.982,-0.625493249,0.000584168,Mg£¬MgZn£¬Mg2Sn,,15.6,,,,,250,50,166.7,,1¡Á10?3s?1,420,24,,,,,,,,,,,¸ßËÙ¼·Ñ¹,#N/A,131,¸ßËÙ¼·Ñ¹,#N/A,258,¸ßËÙ¼·Ñ¹,#N/A,23.1
MM00766,Mg-5Sn-4Zn,91,,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159793221,0.01619085,3.677731033,0.029045909,15.07766218,0.024496584,0.140675969,0.016940675,3.767152491,0.027598587,25.99167453,0.424176734,12.70224133,0.35616426,1376.642647,0.115710842,-0.386627686,0.412903736,7.670490381,0.028854759,1.322522558,0.060048337,8.659921583,0.028051835,24.9031124,0.009807989,0.010039414,0.072913971,2.180914217,0.580217975,187.5403175,0.082173621,914.908244,0.05669073,0.017100508,0.009465344,1865619.328,-0.630433043,0.000584632,,,80.219,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,209.684,ÖýÌ¬,ÊÒÎÂ,14.86352
MM00767,Mg-5Sn-4Zn,91,,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159793221,0.01619085,3.677731033,0.029045909,15.07766218,0.024496584,0.140675969,0.016940675,3.767152491,0.027598587,25.99167453,0.424176734,12.70224133,0.35616426,1376.642647,0.115710842,-0.386627686,0.412903736,7.670490381,0.028854759,1.322522558,0.060048337,8.659921583,0.028051835,24.9031124,0.009807989,0.010039414,0.072913971,2.180914217,0.580217975,187.5403175,0.082173621,914.908244,0.05669073,0.017100508,0.009465344,1865619.328,-0.630433043,0.000584632,,,,,,,,,,,5,,,,,,,,,,,,,,,,,ÖýÌ¬,150,142.625,ÖýÌ¬,150,26.8706
MM00768,Mg-2Zn-0.5Sr-wt¸ÄÁË,97.3527,,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.160025783,0.017544071,3.663543409,0.018040467,15.05188866,0.019940137,0.140936395,0.019057399,3.752708423,0.024458751,24.71699405,0.175885643,12.17788331,0.153347222,1362.039639,0.014429634,-0.400846858,0.062022398,7.656451039,0.02230353,1.312062515,0.025060663,8.688564353,0.013913367,24.87594989,0.003190527,0.001468103,0.036981724,2.076803783,0.420360239,189.226079,0.045356183,921.5735123,0.022502623,0.017178984,0.009427967,1768480.971,-0.146905599,0.000339672,Mg£¬MgZn£¬Mg17Sr2,,,,,,,,,,,,360,18,,,,,,,1,,,,ÖýÔì,ÊÒÎÂ,52.2,ÖýÔì,ÊÒÎÂ,153.4,ÖýÔì,ÊÒÎÂ,7.2
MM00769,Mg-6Zn-1Y-1Ce,92,,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.159713764,0.021629863,3.671885085,0.029544858,15.08879291,0.033374554,0.140809292,0.033816127,3.763500159,0.03064057,25.67140111,0.336232883,12.58630214,0.289438494,1369.358972,0.115170457,-0.400984759,0.156447311,7.679203146,0.037940708,1.31740206,0.039864917,8.670128729,0.032998694,24.89174942,0.006199883,0,0.107266055,2.240309122,0.677370673,187.5233838,0.085060437,920.5154653,0.064257557,0.017085476,0.009418776,1846854.657,-0.497260738,0.000449307,(MgZn)12Ce£¬¦Á-Mg,,2.7,,,,,,12.8,,,1¡Á10?4s?1,300,1,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,327.4,¼·Ñ¹,ÊÒÎÂ,376.3,¼·Ñ¹,ÊÒÎÂ,9
MM00770,Mg-6Zn-1Y-1Ce,92,,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.159713764,0.021629863,3.671885085,0.029544858,15.08879291,0.033374554,0.140809292,0.033816127,3.763500159,0.03064057,25.67140111,0.336232883,12.58630214,0.289438494,1369.358972,0.115170457,-0.400984759,0.156447311,7.679203146,0.037940708,1.31740206,0.039864917,8.670128729,0.032998694,24.89174942,0.006199883,0,0.107266055,2.240309122,0.677370673,187.5233838,0.085060437,920.5154653,0.064257557,0.017085476,0.009418776,1846854.657,-0.497260738,0.000449307,(MgZn)12Ce£¬¦Á-Mg,,2.9,,,,,,17.4,,,1¡Á10?4s?1,300,1,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,286.5,¼·Ñ¹,ÊÒÎÂ,324,¼·Ñ¹,ÊÒÎÂ,10.5
MM00771,Mg-6Zn-1Y-1Ce,92,,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.159713764,0.021629863,3.671885085,0.029544858,15.08879291,0.033374554,0.140809292,0.033816127,3.763500159,0.03064057,25.67140111,0.336232883,12.58630214,0.289438494,1369.358972,0.115170457,-0.400984759,0.156447311,7.679203146,0.037940708,1.31740206,0.039864917,8.670128729,0.032998694,24.89174942,0.006199883,0,0.107266055,2.240309122,0.677370673,187.5233838,0.085060437,920.5154653,0.064257557,0.017085476,0.009418776,1846854.657,-0.497260738,0.000449307,(MgZn)12Ce£¬¦Á-Mg,,5.9,,,,,,25,,,1¡Á10?4s?1,300,1,,,,,,,,,,,¼·Ñ¹,ÊÒÎÂ,237.5,¼·Ñ¹,ÊÒÎÂ,298.3,¼·Ñ¹,ÊÒÎÂ,9.5
MM00772,Mg-13Gd-4Y-2Zn-0.5Zr,78.91,,2.39,4.64,0.29,0,0,0,0,0,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160697745,0.028208272,3.695417974,0.06683373,14.94791868,0.043527709,0.142980958,0.074965418,3.737334862,0.032804985,29.18728713,0.776476526,13.95836647,0.643038455,1453.683702,0.306918202,-0.367083961,0.465692467,7.603753689,0.045546888,1.309463806,0.031171738,8.771363661,0.063371076,25.21198787,0.076380348,0,0.069483018,2.149342826,0.485556057,181.8879045,0.197249389,952.0728315,0.162608433,0.017421765,0.009212912,2059266.529,-1.122128007,0.000538262,¦Á-Mg£¬Mg12YZn£¬Mg5Gd,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,346.78,,,,,,
MM00773,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,154.5,ÖýÌ¬,25,172.9,ÖýÌ¬,25,1.8
MM00774,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,130,,,,,,,,,,515,4,,,,,,,70,,,,ÖýÔì,25,156.3,ÖýÔì,25,186.8,ÖýÔì,25,2.2
MM00775,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,,,,,,,,,,,515,8,,,,,,,70,,,,ÖýÔì,25,159.4,ÖýÔì,25,192.6,ÖýÔì,25,2.7
MM00776,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,80,,,,,,,,,,515,16,,,,,,,70,,,,ÖýÔì,25,172.1,ÖýÔì,25,212.3,ÖýÔì,25,3.1
MM00777,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,,,,,,,,,,,515,24,,,,,,,70,,,,ÖýÔì,25,164.2,ÖýÔì,25,207.6,ÖýÔì,25,3.2
MM00778,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,,,,,,,,,,,515,16,,,,,,,70,,,,ÖýÔì,100,168.3,ÖýÔì,100,221.4,ÖýÔì,100,5.1
MM00779,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,,,,,,,,,,,515,16,,,,,,,70,,,,ÖýÔì,200,135.6,ÖýÔì,200,237.2,ÖýÔì,200,9.7
MM00780,Mg-13Gd-3.5Y-2Zn-0.5Zr,80.91,,2.18,3.65,0.47,0,0,0,0,0,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160606059,0.026323734,3.693590179,0.063478573,14.9599097,0.040731331,0.142726953,0.070385732,3.739449965,0.030486969,28.65468711,0.7524065,13.74288219,0.620903013,1443.02136,0.292978941,-0.370932331,0.435965638,7.609565199,0.042676109,1.309655577,0.029397211,8.767321724,0.068567311,25.17843664,0.073096715,0,0.06260312,2.133568015,0.463652418,182.8776024,0.184310345,948.4611489,0.153701916,0.017386503,0.009243733,2025747.124,-0.956236954,0.000507483,¦Á-Mg£¬Mg5(Gd£¬Y£¬Zn)ºÍMg12(Gd£¬Y)Zn,,,,,,,,,,,,515,16,,,,,,,70,,,,ÖýÔì,300,124.1,ÖýÔì,300,209.7,ÖýÔì,300,13.2
